stateid,timeid,cases
MN,118,0.0
MN,119,0.0
MN,120,0.0
MN,121,0.0
MN,122,0.0
MN,123,0.0
MN,124,0.0
MN,125,0.0
MN,126,0.0
MN,127,0.0
MN,128,0.0
MN,129,0.0
MN,130,0.0
MN,131,0.0
MN,132,0.0
MN,133,0.0
MN,134,0.0
MN,135,0.0
MN,136,0.0
MN,137,0.0
MN,138,0.0
MN,139,0.0
MN,140,0.0
MN,141,0.0
MN,142,0.0
MN,143,0.0
MN,144,0.0
MN,145,0.0
MN,146,0.0
MN,147,0.0
MN,148,0.0
MP,1,0.0
MP,2,0.0
MP,3,0.0
MP,4,0.0
MP,5,0.0
MP,6,0.0
MP,7,0.0
MP,8,0.0
MP,9,0.0
MP,10,0.0
MP,11,0.0
MP,12,2559.0
MP,13,2787.0
MP,14,582.0
MP,15,674.0
MP,16,1036.0
MP,17,1333.0
MP,18,1562.0
MP,19,1584.0
MP,20,1529.0
MP,21,1520.0
MP,22,1327.0
MP,23,1337.0
MP,24,1461.0
MP,25,1413.0
MP,26,1195.0
MP,27,1083.0
MP,28,1204.0
MP,29,1241.0
MP,30,1413.0
MP,31,1639.0
MP,32,2175.0
MP,33,2597.0
MP,34,3607.0
MP,35,4562.0
MP,36,5199.0
MP,37,5163.0
MP,38,5292.0
MP,39,5688.0
MP,40,5600.0
MP,41,5543.0
MP,42,5870.0
MP,43,6276.0
MP,44,6747.0
MP,45,7433.0
MP,46,8533.0
MP,47,9029.0
MP,48,10050.0
MP,49,11005.0
MP,50,12278.0
MP,51,14086.0
MP,52,16323.0
MP,53,17099.0
MP,54,17542.0
MP,55,16834.0
MP,56,14990.0
MP,57,14019.0
MP,58,12260.0
MP,59,11327.0
MP,60,14969.0
MP,61,13913.0
MP,62,8020.0
MP,63,7140.0
MP,64,5975.0
MP,65,5061.0
MP,66,4820.0
MP,67,5109.0
MP,68,5860.0
MP,69,6589.0
MP,70,6704.0
MP,71,8189.0
MP,72,11629.0
MP,73,11985.0
MP,74,10640.0
MP,75,9819.0
MP,76,9650.0
MP,77,9347.0
MP,78,8214.0
MP,79,7826.0
MP,80,7551.0
MP,81,7191.0
MP,82,6616.0
MP,83,5896.0
MP,84,5101.0
MP,85,4675.0
MP,86,3961.0
MP,87,3246.0
MP,88,2457.0
MP,89,2182.0
MP,90,1804.0
MP,91,1481.0
MP,92,1419.0
MP,93,1328.0
MP,94,1210.0
MP,95,1209.0
MP,96,1434.0
MP,97,1705.0
MP,98,1980.0
MP,99,2275.0
MP,100,2537.0
MP,101,2814.0
MP,102,3196.0
MP,103,3637.0
MP,104,4997.0
MP,105,6554.0
MP,106,9249.0
MP,107,12002.0
MP,108,15222.0
MP,109,17266.0
MP,110,22503.0
MP,111,28533.0
MP,112,45338.0
MP,113,63626.0
MP,114,83459.0
MP,115,89871.0
MP,116,91354.0
MP,117,90003.0
MP,118,86820.0
MP,119,85006.0
MP,120,75217.0
MP,121,63567.0
MP,122,47581.0
MP,123,36684.0
MP,124,24095.0
MP,125,16386.0
MP,126,10221.0
MP,127,7112.0
MP,128,4656.0
MP,129,3445.0
MP,130,2054.0
MP,131,1268.0
MP,132,690.0
MP,133,483.0
MP,134,305.0
MP,135,279.0
MP,136,266.0
MP,137,216.0
MP,138,160.0
MP,139,104.0
MP,140,90.0
MP,141,98.0
MP,142,74.0
MP,143,90.0
MP,144,130.0
MP,145,122.0
MP,146,82.0
MP,147,73.0
MP,148,33.0
MZ,1,0.0
MZ,2,0.0
MZ,3,0.0
MZ,4,0.0
MZ,5,0.0
MZ,6,0.0
MZ,7,0.0
MZ,8,0.0
MZ,9,0.0
MZ,10,0.0
MZ,11,0.0
MZ,12,1.0
MZ,13,1.0
MZ,14,0.0
MZ,15,0.0
MZ,16,0.0
MZ,17,0.0
MZ,18,0.0
MZ,19,0.0
MZ,20,0.0
MZ,21,0.0
MZ,22,13.0
MZ,23,23.0
MZ,24,88.0
MZ,25,95.0
MZ,26,28.0
MZ,27,30.0
MZ,28,24.0
MZ,29,10.0
MZ,30,15.0
MZ,31,14.0
MZ,32,43.0
MZ,33,63.0
MZ,34,35.0
MZ,35,57.0
MZ,36,79.0
MZ,37,77.0
MZ,38,78.0
MZ,39,53.0
MZ,40,111.0
MZ,41,154.0
MZ,42,145.0
MZ,43,148.0
MZ,44,212.0
MZ,45,193.0
MZ,46,110.0
MZ,47,100.0
MZ,48,53.0
MZ,49,59.0
MZ,50,173.0
MZ,51,318.0
MZ,52,288.0
MZ,53,169.0
MZ,54,233.0
MZ,55,287.0
MZ,56,273.0
MZ,57,268.0
MZ,58,162.0
MZ,59,59.0
MZ,60,64.0
MZ,61,83.0
MZ,62,98.0
MZ,63,144.0
MZ,64,297.0
MZ,65,333.0
MZ,66,286.0
MZ,67,310.0
MZ,68,324.0
MZ,69,336.0
MZ,70,264.0
MZ,71,239.0
MZ,72,265.0
MZ,73,200.0
MZ,74,125.0
MZ,75,108.0
MZ,76,108.0
MZ,77,121.0
MZ,78,113.0
MZ,79,86.0
MZ,80,61.0
MZ,81,68.0
MZ,82,58.0
MZ,83,41.0
MZ,84,48.0
MZ,85,56.0
MZ,86,57.0
MZ,87,40.0
MZ,88,31.0
MZ,89,35.0
MZ,90,25.0
MZ,91,17.0
MZ,92,17.0
MZ,93,15.0
MZ,94,12.0
MZ,95,11.0
MZ,96,8.0
MZ,97,15.0
MZ,98,17.0
MZ,99,15.0
MZ,100,14.0
MZ,101,6.0
MZ,102,7.0
MZ,103,7.0
MZ,104,8.0
MZ,105,11.0
MZ,106,10.0
MZ,107,17.0
MZ,108,21.0
MZ,109,24.0
MZ,110,35.0
MZ,111,96.0
MZ,112,177.0
MZ,113,226.0
MZ,114,400.0
MZ,115,474.0
MZ,116,656.0
MZ,117,849.0
MZ,118,1053.0
MZ,119,1250.0
MZ,120,1241.0
MZ,121,1117.0
MZ,122,1217.0
MZ,123,1507.0
MZ,124,1685.0
MZ,125,1653.0
MZ,126,1697.0
MZ,127,1641.0
MZ,128,1568.0
MZ,129,1627.0
MZ,130,1703.0
MZ,131,1829.0
MZ,132,2500.0
MZ,133,2342.0
MZ,134,1677.0
MZ,135,1912.0
MZ,136,2080.0
MZ,137,2548.0
MZ,138,3015.0
MZ,139,3149.0
MZ,140,3860.0
MZ,141,4455.0
MZ,142,6277.0
MZ,143,6919.0
MZ,144,5698.0
MZ,145,5466.0
MZ,146,5336.0
MZ,147,4476.0
MZ,148,1675.0
NL,1,0.0
NL,2,0.0
NL,3,0.0
NL,4,0.0
NL,5,0.0
NL,6,0.0
NL,7,0.0
NL,8,0.0
NL,9,0.0
NL,10,0.0
NL,11,0.0
NL,12,0.0
NL,13,0.0
NL,14,0.0
NL,15,0.0
NL,16,0.0
NL,17,0.0
NL,18,0.0
NL,19,0.0
NL,20,9.0
NL,21,36.0
NL,22,40.0
NL,23,131.0
NL,24,149.0
NL,25,59.0
NL,26,89.0
NL,27,68.0
NL,28,138.0
NL,29,169.0
NL,30,128.0
NL,31,151.0
NL,32,156.0
NL,33,186.0
NL,34,245.0
NL,35,230.0
NL,36,182.0
NL,37,311.0
NL,38,429.0
NL,39,542.0
NL,40,985.0
NL,41,862.0
NL,42,625.0
NL,43,652.0
NL,44,440.0
NL,45,295.0
NL,46,220.0
NL,47,216.0
NL,48,239.0
NL,49,277.0
NL,50,358.0
NL,51,936.0
NL,52,888.0
NL,53,328.0
NL,54,408.0
NL,55,470.0
NL,56,492.0
NL,57,567.0
NL,58,552.0
NL,59,520.0
NL,60,701.0
NL,61,749.0
NL,62,723.0
NL,63,817.0
NL,64,850.0
NL,65,697.0
NL,66,383.0
NL,67,408.0
NL,68,371.0
NL,69,295.0
NL,70,788.0
NL,71,924.0
NL,72,625.0
NL,73,441.0
NL,74,263.0
NL,75,225.0
NL,76,254.0
NL,77,336.0
NL,78,279.0
NL,79,165.0
NL,80,90.0
NL,81,56.0
NL,82,44.0
NL,83,32.0
NL,84,33.0
NL,85,46.0
NL,86,49.0
NL,87,79.0
NL,88,64.0
NL,89,22.0
NL,90,16.0
NL,91,14.0
NL,92,34.0
NL,93,58.0
NL,94,51.0
NL,95,35.0
NL,96,22.0
NL,97,8.0
NL,98,2.0
NL,99,8.0
NL,100,13.0
NL,101,12.0
NL,102,12.0
NL,103,14.0
NL,104,8.0
NL,105,0.0
NL,106,1.0
NL,107,4.0
NL,108,114.0
NL,109,133.0
NL,110,36.0
NL,111,38.0
NL,112,64.0
NL,113,136.0
NL,114,307.0
NL,115,467.0
NL,116,822.0
NL,117,1131.0
NL,118,1435.0
NL,119,1779.0
NL,120,1886.0
NL,121,1922.0
NL,122,2068.0
NL,123,2010.0
NL,124,1837.0
NL,125,1526.0
NL,126,1277.0
NL,127,1325.0
NL,128,1167.0
NL,129,868.0
NL,130,728.0
NL,131,629.0
NL,132,576.0
NL,133,659.0
NL,134,698.0
NL,135,601.0
NL,136,424.0
NL,137,447.0
NL,138,586.0
NL,139,678.0
NL,140,694.0
NL,141,664.0
NL,142,643.0
NL,143,632.0
NL,144,631.0
NL,145,679.0
NL,146,658.0
NL,147,546.0
NL,148,222.0
OR,1,0.0
OR,2,0.0
OR,3,0.0
OR,4,0.0
OR,5,0.0
OR,6,0.0
OR,7,0.0
OR,8,0.0
OR,9,0.0
OR,10,0.0
OR,11,0.0
OR,12,125.0
OR,13,160.0
OR,14,80.0
OR,15,192.0
OR,16,333.0
OR,17,385.0
OR,18,514.0
OR,19,532.0
OR,20,544.0
OR,21,553.0
OR,22,795.0
OR,23,962.0
OR,24,801.0
OR,25,806.0
OR,26,954.0
OR,27,1045.0
OR,28,1601.0
OR,29,1718.0
OR,30,1570.0
OR,31,2251.0
OR,32,3310.0
OR,33,3925.0
OR,34,4274.0
OR,35,4175.0
OR,36,4937.0
OR,37,7312.0
OR,38,9340.0
OR,39,9466.0
OR,40,9843.0
OR,41,10714.0
OR,42,11654.0
OR,43,12933.0
OR,44,16450.0
OR,45,18411.0
OR,46,20480.0
OR,47,22383.0
OR,48,22178.0
OR,49,22301.0
OR,50,24932.0
OR,51,25743.0
OR,52,26347.0
OR,53,26848.0
OR,54,27908.0
OR,55,28345.0
OR,56,25130.0
OR,57,22663.0
OR,58,20791.0
OR,59,19451.0
OR,60,17929.0
OR,61,16166.0
OR,62,14241.0
OR,63,12893.0
OR,64,11050.0
OR,65,10313.0
OR,66,10188.0
OR,67,9813.0
OR,68,8934.0
OR,69,7627.0
OR,70,5799.0
OR,71,5299.0
OR,72,4982.0
OR,73,4386.0
OR,74,3517.0
OR,75,2947.0
OR,76,2641.0
OR,77,2492.0
OR,78,2434.0
OR,79,2428.0
OR,80,2414.0
OR,81,2285.0
OR,82,1983.0
OR,83,1877.0
OR,84,1587.0
OR,85,1461.0
OR,86,1600.0
OR,87,1510.0
OR,88,1167.0
OR,89,1008.0
OR,90,932.0
OR,91,798.0
OR,92,612.0
OR,93,585.0
OR,94,598.0
OR,95,547.0
OR,96,503.0
OR,97,472.0
OR,98,432.0
OR,99,519.0
OR,100,602.0
OR,101,557.0
OR,102,469.0
OR,103,435.0
OR,104,464.0
OR,105,584.0
OR,106,814.0
OR,107,1139.0
OR,108,1612.0
OR,109,2241.0
OR,110,3603.0
OR,111,5755.0
OR,112,10376.0
OR,113,15882.0
OR,114,26055.0
OR,115,35462.0
OR,116,44559.0
OR,117,51503.0
OR,118,59326.0
OR,119,67682.0
OR,120,73911.0
OR,121,74226.0
OR,122,76895.0
OR,123,77244.0
OR,124,79672.0
OR,125,66037.0
OR,126,54849.0
OR,127,57624.0
OR,128,47853.0
OR,129,40234.0
OR,130,31186.0
OR,131,25998.0
OR,132,23331.0
OR,133,22570.0
OR,134,22250.0
OR,135,21347.0
OR,136,19393.0
OR,137,17844.0
OR,138,15353.0
OR,139,14040.0
OR,140,13618.0
OR,141,12942.0
OR,142,11874.0
OR,143,10915.0
OR,144,9083.0
OR,145,7996.0
OR,146,7324.0
OR,147,7109.0
OR,148,3160.0
PB,1,0.0
PB,2,0.0
PB,3,0.0
PB,4,0.0
PB,5,0.0
PB,6,0.0
PB,7,0.0
PB,8,0.0
PB,9,0.0
PB,10,0.0
PB,11,0.0
PB,12,375.0
PB,13,772.0
PB,14,1153.0
PB,15,992.0
PB,16,398.0
PB,17,205.0
PB,18,105.0
PB,19,104.0
PB,20,136.0
PB,21,188.0
PB,22,242.0
PB,23,287.0
PB,24,430.0
PB,25,549.0
PB,26,692.0
PB,27,889.0
PB,28,1132.0
PB,29,1106.0
PB,30,1041.0
PB,31,1053.0
PB,32,1241.0
PB,33,1481.0
PB,34,1893.0
PB,35,2205.0
PB,36,2502.0
PB,37,2892.0
PB,38,3645.0
PB,39,4381.0
PB,40,4936.0
PB,41,5889.0
PB,42,7054.0
PB,43,7114.0
PB,44,9174.0
PB,45,10602.0
PB,46,10030.0
PB,47,10228.0
PB,48,10907.0
PB,49,10687.0
PB,50,12695.0
PB,51,15530.0
PB,52,17520.0
PB,53,18503.0
PB,54,16372.0
PB,55,13236.0
PB,56,10427.0
PB,57,8645.0
PB,58,6994.0
PB,59,6040.0
PB,60,4927.0
PB,61,3838.0
PB,62,3349.0
PB,63,3506.0
PB,64,3175.0
PB,65,3018.0
PB,66,3050.0
PB,67,3300.0
PB,68,3871.0
PB,69,3647.0
PB,70,4211.0
PB,71,5062.0
PB,72,5048.0
PB,73,5146.0
PB,74,4873.0
PB,75,4619.0
PB,76,4620.0
PB,77,4155.0
PB,78,3455.0
PB,79,3127.0
PB,80,2763.0
PB,81,2425.0
PB,82,2099.0
PB,83,1887.0
PB,84,1675.0
PB,85,1726.0
PB,86,1831.0
PB,87,1636.0
PB,88,1400.0
PB,89,1379.0
PB,90,1288.0
PB,91,1359.0
PB,92,1456.0
PB,93,1356.0
PB,94,1392.0
PB,95,1625.0
PB,96,1856.0
PB,97,2049.0
PB,98,2713.0
PB,99,3486.0
PB,100,4491.0
PB,101,5751.0
PB,102,7730.0
PB,103,8915.0
PB,104,11009.0
PB,105,14203.0
PB,106,17227.0
PB,107,18403.0
PB,108,19463.0
PB,109,19590.0
PB,110,20286.0
PB,111,21279.0
PB,112,22485.0
PB,113,25405.0
PB,114,31764.0
PB,115,36972.0
PB,116,43917.0
PB,117,45880.0
PB,118,49323.0
PB,119,55699.0
PB,120,60030.0
PB,121,57066.0
PB,122,50415.0
PB,123,43218.0
PB,124,34281.0
PB,125,28858.0
PB,126,19735.0
PB,127,15166.0
PB,128,11504.0
PB,129,8950.0
PB,130,6354.0
PB,131,4815.0
PB,132,3744.0
PB,133,2826.0
PB,134,2039.0
PB,135,1679.0
PB,136,1364.0
PB,137,1209.0
PB,138,961.0
PB,139,780.0
PB,140,597.0
PB,141,499.0
PB,142,432.0
PB,143,369.0
PB,144,327.0
PB,145,334.0
PB,146,428.0
PB,147,480.0
PB,148,218.0
PY,1,0.0
PY,2,0.0
PY,3,0.0
PY,4,0.0
PY,5,0.0
PY,6,0.0
PY,7,0.0
PY,8,0.0
PY,9,0.0
PY,10,0.0
PY,11,0.0
PY,12,8.0
PY,13,9.0
PY,14,1.0
PY,15,1.0
PY,16,4.0
PY,17,7.0
PY,18,10.0
PY,19,9.0
PY,20,24.0
PY,21,31.0
PY,22,43.0
PY,23,50.0
PY,24,54.0
PY,25,69.0
PY,26,101.0
PY,27,162.0
PY,28,216.0
PY,29,281.0
PY,30,278.0
PY,31,285.0
PY,32,412.0
PY,33,433.0
PY,34,445.0
PY,35,553.0
PY,36,704.0
PY,37,764.0
PY,38,877.0
PY,39,952.0
PY,40,1257.0
PY,41,1518.0
PY,42,1948.0
PY,43,2231.0
PY,44,2371.0
PY,45,2758.0
PY,46,3178.0
PY,47,3444.0
PY,48,3227.0
PY,49,3010.0
PY,50,2927.0
PY,51,2879.0
PY,52,3027.0
PY,53,3011.0
PY,54,3116.0
PY,55,3576.0
PY,56,3317.0
PY,57,2720.0
PY,58,2617.0
PY,59,2489.0
PY,60,2084.0
PY,61,1737.0
PY,62,1377.0
PY,63,1134.0
PY,64,961.0
PY,65,901.0
PY,66,846.0
PY,67,731.0
PY,68,685.0
PY,69,555.0
PY,70,351.0
PY,71,349.0
PY,72,355.0
PY,73,255.0
PY,74,260.0
PY,75,307.0
PY,76,260.0
PY,77,235.0
PY,78,243.0
PY,79,271.0
PY,80,263.0
PY,81,232.0
PY,82,251.0
PY,83,227.0
PY,84,238.0
PY,85,251.0
PY,86,190.0
PY,87,186.0
PY,88,213.0
PY,89,219.0
PY,90,210.0
PY,91,230.0
PY,92,212.0
PY,93,223.0
PY,94,226.0
PY,95,170.0
PY,96,134.0
PY,97,129.0
PY,98,150.0
PY,99,148.0
PY,100,121.0
PY,101,126.0
PY,102,155.0
PY,103,172.0
PY,104,188.0
PY,105,307.0
PY,106,525.0
PY,107,642.0
PY,108,823.0
PY,109,1168.0
PY,110,1481.0
PY,111,1605.0
PY,112,2500.0
PY,113,3371.0
PY,114,4144.0
PY,115,5163.0
PY,116,6712.0
PY,117,7730.0
PY,118,8812.0
PY,119,10075.0
PY,120,11914.0
PY,121,12469.0
PY,122,12477.0
PY,123,12067.0
PY,124,10032.0
PY,125,8284.0
PY,126,6759.0
PY,127,5543.0
PY,128,4449.0
PY,129,3687.0
PY,130,2874.0
PY,131,2470.0
PY,132,2005.0
PY,133,1818.0
PY,134,1622.0
PY,135,1373.0
PY,136,1167.0
PY,137,1044.0
PY,138,886.0
PY,139,772.0
PY,140,633.0
PY,141,624.0
PY,142,692.0
PY,143,688.0
PY,144,625.0
PY,145,608.0
PY,146,628.0
PY,147,680.0
PY,148,323.0
RJ,1,0.0
RJ,2,0.0
RJ,3,0.0
RJ,4,0.0
RJ,5,0.0
RJ,6,0.0
RJ,7,0.0
RJ,8,0.0
RJ,9,0.0
RJ,10,0.0
RJ,11,0.0
RJ,12,2375.0
RJ,13,2707.0
RJ,14,847.0
RJ,15,894.0
RJ,16,995.0
RJ,17,1240.0
RJ,18,1677.0
RJ,19,1778.0
RJ,20,1796.0
RJ,21,1871.0
RJ,22,1830.0
RJ,23,1706.0
RJ,24,1917.0
RJ,25,2032.0
RJ,26,1923.0
RJ,27,2119.0
RJ,28,2447.0
RJ,29,2379.0
RJ,30,2268.0
RJ,31,2559.0
RJ,32,3718.0
RJ,33,4188.0
RJ,34,4360.0
RJ,35,4739.0
RJ,36,5877.0
RJ,37,6782.0
RJ,38,7443.0
RJ,39,7939.0
RJ,40,8041.0
RJ,41,8058.0
RJ,42,8249.0
RJ,43,8651.0
RJ,44,9189.0
RJ,45,9285.0
RJ,46,9381.0
RJ,47,9513.0
RJ,48,10004.0
RJ,49,10586.0
RJ,50,11062.0
RJ,51,11342.0
RJ,52,11944.0
RJ,53,12419.0
RJ,54,13059.0
RJ,55,13651.0
RJ,56,14553.0
RJ,57,15071.0
RJ,58,15175.0
RJ,59,15062.0
RJ,60,14773.0
RJ,61,14373.0
RJ,62,13693.0
RJ,63,13141.0
RJ,64,12696.0
RJ,65,12571.0
RJ,66,12361.0
RJ,67,12445.0
RJ,68,13161.0
RJ,69,14195.0
RJ,70,15207.0
RJ,71,17043.0
RJ,72,21409.0
RJ,73,22129.0
RJ,74,18633.0
RJ,75,15691.0
RJ,76,13227.0
RJ,77,11503.0
RJ,78,9204.0
RJ,79,8019.0
RJ,80,6877.0
RJ,81,6499.0
RJ,82,5846.0
RJ,83,4802.0
RJ,84,3557.0
RJ,85,3202.0
RJ,86,2980.0
RJ,87,2399.0
RJ,88,1725.0
RJ,89,1565.0
RJ,90,1288.0
RJ,91,911.0
RJ,92,662.0
RJ,93,722.0
RJ,94,725.0
RJ,95,702.0
RJ,96,675.0
RJ,97,641.0
RJ,98,635.0
RJ,99,719.0
RJ,100,971.0
RJ,101,1176.0
RJ,102,1306.0
RJ,103,1363.0
RJ,104,1696.0
RJ,105,2229.0
RJ,106,3401.0
RJ,107,4647.0
RJ,108,5974.0
RJ,109,8001.0
RJ,110,13642.0
RJ,111,21092.0
RJ,112,34501.0
RJ,113,45667.0
RJ,114,72115.0
RJ,115,94273.0
RJ,116,110170.0
RJ,117,117025.0
RJ,118,121459.0
RJ,119,123133.0
RJ,120,120622.0
RJ,121,110593.0
RJ,122,83855.0
RJ,123,60142.0
RJ,124,38233.0
RJ,125,26641.0
RJ,126,14490.0
RJ,127,9280.0
RJ,128,5788.0
RJ,129,3934.0
RJ,130,2389.0
RJ,131,1585.0
RJ,132,1135.0
RJ,133,1006.0
RJ,134,874.0
RJ,135,696.0
RJ,136,465.0
RJ,137,411.0
RJ,138,337.0
RJ,139,260.0
RJ,140,213.0
RJ,141,188.0
RJ,142,168.0
RJ,143,145.0
RJ,144,128.0
RJ,145,145.0
RJ,146,137.0
RJ,147,113.0
RJ,148,55.0
TN,1,0.0
TN,2,0.0
TN,3,0.0
TN,4,0.0
TN,5,0.0
TN,6,0.0
TN,7,0.0
TN,8,0.0
TN,9,0.0
TN,10,0.0
TN,11,0.0
TN,12,2162.0
TN,13,2757.0
TN,14,2667.0
TN,15,3778.0
TN,16,4389.0
TN,17,4057.0
TN,18,3936.0
TN,19,4861.0
TN,20,5271.0
TN,21,5513.0
TN,22,7149.0
TN,23,8874.0
TN,24,10889.0
TN,25,12428.0
TN,26,13322.0
TN,27,14078.0
TN,28,17203.0
TN,29,21441.0
TN,30,26426.0
TN,31,28546.0
TN,32,28187.0
TN,33,27038.0
TN,34,29293.0
TN,35,31351.0
TN,36,34522.0
TN,37,40880.0
TN,38,47475.0
TN,39,44849.0
TN,40,39206.0
TN,41,39056.0
TN,42,40971.0
TN,43,41111.0
TN,44,40875.0
TN,45,41265.0
TN,46,41756.0
TN,47,42112.0
TN,48,42620.0
TN,49,42045.0
TN,50,40539.0
TN,51,39355.0
TN,52,39309.0
TN,53,39371.0
TN,54,38115.0
TN,55,38520.0
TN,56,39581.0
TN,57,39472.0
TN,58,38228.0
TN,59,36841.0
TN,60,34529.0
TN,61,32115.0
TN,62,26724.0
TN,63,22650.0
TN,64,19635.0
TN,65,18386.0
TN,66,17678.0
TN,67,16966.0
TN,68,15980.0
TN,69,14884.0
TN,70,12866.0
TN,71,11959.0
TN,72,11420.0
TN,73,10699.0
TN,74,10034.0
TN,75,9867.0
TN,76,9265.0
TN,77,8764.0
TN,78,8315.0
TN,79,8079.0
TN,80,7732.0
TN,81,7383.0
TN,82,6997.0
TN,83,6686.0
TN,84,6108.0
TN,85,5690.0
TN,86,5094.0
TN,87,4634.0
TN,88,4125.0
TN,89,3987.0
TN,90,3900.0
TN,91,3663.0
TN,92,3553.0
TN,93,3493.0
TN,94,3341.0
TN,95,3321.0
TN,96,3268.0
TN,97,3198.0
TN,98,3173.0
TN,99,3236.0
TN,100,3335.0
TN,101,3489.0
TN,102,3977.0
TN,103,4438.0
TN,104,5451.0
TN,105,6720.0
TN,106,9058.0
TN,107,11578.0
TN,108,15220.0
TN,109,18935.0
TN,110,24428.0
TN,111,30579.0
TN,112,43820.0
TN,113,53894.0
TN,114,70100.0
TN,115,85594.0
TN,116,105103.0
TN,117,120011.0
TN,118,142431.0
TN,119,165012.0
TN,120,196260.0
TN,121,213673.0
TN,122,230361.0
TN,123,241826.0
TN,124,246035.0
TN,125,232855.0
TN,126,203086.0
TN,127,177096.0
TN,128,143679.0
TN,129,122893.0
TN,130,96720.0
TN,131,74974.0
TN,132,54669.0
TN,133,46153.0
TN,134,56533.0
TN,135,51873.0
TN,136,27237.0
TN,137,23703.0
TN,138,19615.0
TN,139,17313.0
TN,140,14760.0
TN,141,13358.0
TN,142,12635.0
TN,143,12907.0
TN,144,13591.0
TN,145,13748.0
TN,146,13691.0
TN,147,13532.0
TN,148,5790.0
TR,1,0.0
TR,2,0.0
TR,3,0.0
TR,4,0.0
TR,5,0.0
TR,6,0.0
TR,7,0.0
TR,8,0.0
TR,9,0.0
TR,10,0.0
TR,11,0.0
TR,12,2.0
TR,13,5.0
TR,14,63.0
TR,15,131.0
TR,16,90.0
TR,17,31.0
TR,18,16.0
TR,19,26.0
TR,20,63.0
TR,21,80.0
TR,22,391.0
TR,23,479.0
TR,24,275.0
TR,25,297.0
TR,26,237.0
TR,27,144.0
TR,28,130.0
TR,29,150.0
TR,30,140.0
TR,31,221.0
TR,32,372.0
TR,33,404.0
TR,34,508.0
TR,35,706.0
TR,36,1190.0
TR,37,1214.0
TR,38,1032.0
TR,39,1366.0
TR,40,1139.0
TR,41,766.0
TR,42,855.0
TR,43,935.0
TR,44,1163.0
TR,45,1437.0
TR,46,1879.0
TR,47,2490.0
TR,48,3180.0
TR,49,3648.0
TR,50,4017.0
TR,51,3776.0
TR,52,3433.0
TR,53,3204.0
TR,54,3166.0
TR,55,2901.0
TR,56,2396.0
TR,57,2144.0
TR,58,1811.0
TR,59,1601.0
TR,60,1314.0
TR,61,1174.0
TR,62,941.0
TR,63,808.0
TR,64,653.0
TR,65,582.0
TR,66,652.0
TR,67,717.0
TR,68,601.0
TR,69,485.0
TR,70,406.0
TR,71,448.0
TR,72,416.0
TR,73,274.0
TR,74,236.0
TR,75,219.0
TR,76,181.0
TR,77,155.0
TR,78,136.0
TR,79,130.0
TR,80,122.0
TR,81,81.0
TR,82,55.0
TR,83,50.0
TR,84,28.0
TR,85,23.0
TR,86,30.0
TR,87,31.0
TR,88,21.0
TR,89,16.0
TR,90,11.0
TR,91,6.0
TR,92,5.0
TR,93,2.0
TR,94,2.0
TR,95,1.0
TR,96,2.0
TR,97,39.0
TR,98,45.0
TR,99,15.0
TR,100,20.0
TR,101,17.0
TR,102,4.0
TR,103,3.0
TR,104,17.0
TR,105,32.0
TR,106,38.0
TR,107,31.0
TR,108,14.0
TR,109,33.0
TR,110,82.0
TR,111,162.0
TR,112,269.0
TR,113,248.0
TR,114,250.0
TR,115,496.0
TR,116,768.0
TR,117,913.0
TR,118,1372.0
TR,119,1866.0
TR,120,2340.0
TR,121,2847.0
TR,122,4202.0
TR,123,5168.0
TR,124,5189.0
TR,125,4662.0
TR,126,4580.0
TR,127,4695.0
TR,128,4249.0
TR,129,3941.0
TR,130,3591.0
TR,131,3261.0
TR,132,2755.0
TR,133,2377.0
TR,134,2630.0
TR,135,2864.0
TR,136,2842.0
TR,137,2938.0
TR,138,3261.0
TR,139,3329.0
TR,140,2973.0
TR,141,2617.0
TR,142,2566.0
TR,143,2454.0
TR,144,1876.0
TR,145,1587.0
TR,146,1372.0
TR,147,1169.0
TR,148,457.0
UP,1,0.0
UP,2,0.0
UP,3,0.0
UP,4,0.0
UP,5,0.0
UP,6,0.0
UP,7,0.0
UP,8,0.0
UP,9,0.0
UP,10,0.0
UP,11,0.0
UP,12,2134.0
UP,13,2487.0
UP,14,870.0
UP,15,905.0
UP,16,796.0
UP,17,927.0
UP,18,1440.0
UP,19,1771.0
UP,20,1826.0
UP,21,1689.0
UP,22,1887.0
UP,23,2412.0
UP,24,2745.0
UP,25,3023.0
UP,26,3584.0
UP,27,4032.0
UP,28,4392.0
UP,29,4423.0
UP,30,4506.0
UP,31,5016.0
UP,32,7108.0
UP,33,8546.0
UP,34,10235.0
UP,35,11950.0
UP,36,14213.0
UP,37,16719.0
UP,38,21801.0
UP,39,25361.0
UP,40,27066.0
UP,41,28993.0
UP,42,31866.0
UP,43,32038.0
UP,44,31275.0
UP,45,32500.0
UP,46,35635.0
UP,47,37016.0
UP,48,38411.0
UP,49,40314.0
UP,50,43608.0
UP,51,46092.0
UP,52,45271.0
UP,53,42732.0
UP,54,39458.0
UP,55,34339.0
UP,56,29405.0
UP,57,27792.0
UP,58,25283.0
UP,59,23157.0
UP,60,20462.0
UP,61,18996.0
UP,62,16824.0
UP,63,15641.0
UP,64,14581.0
UP,65,13714.0
UP,66,13760.0
UP,67,13794.0
UP,68,13702.0
UP,69,14511.0
UP,70,13482.0
UP,71,14345.0
